id,Movie,Production Company
16140,284189,20663
16141,438634,26174
16142,50326,1192
16143,29449,441
16144,13056,83338
16145,351065,345
16146,84030,77601
16147,78307,81962
16148,340053,6111
16149,44458,12183
16150,368342,40788
16151,39979,10519
16152,2204,10869
16153,78307,81963
16154,16231,2997
16155,11516,10046
16156,27138,898
16157,1125,4
16158,38883,7981
16159,13934,2
16160,120478,1371
16161,136799,521
16162,36672,602
16163,2929,18758
16164,340176,3033
16165,168259,33
16166,167073,16486
16167,24831,1950
16168,314389,80514
16169,128795,37789
16170,211579,58870
16171,9585,841
16172,11313,97
16173,48594,11651
16174,33613,3221
16175,71700,22921
16176,155341,93638
16177,7014,2170
16178,76170,10893
16179,64383,7009
16180,19794,10808
16181,48770,86119
16182,78691,3644
16183,51209,6802
16184,74,56
16185,26119,18039
16186,284279,1003
16187,31922,12474
16188,125945,19385
16189,64454,47078
16190,142656,5070
16191,1715,1811
16192,5516,9195
16193,43562,6194
16194,85420,76194
16195,16239,3165
16196,269246,2785
16197,142012,18880
16198,12182,771
16199,83770,70
16200,332283,7310
16201,124470,30023
16202,201365,21327
16203,376501,79323
16204,329206,3393
16205,12650,11833
16206,316170,1583
16207,41380,2734
16208,344656,55545
16209,17609,7777
16210,420648,29566
16211,15602,6194
16212,499,14683
16213,4024,6116
16214,94525,94937
16215,359459,21199
16216,46758,1573
16217,1690,3287
16218,106747,25608
16219,54796,95097
16220,78705,28811
16221,131737,23411
16222,275060,14037
16223,6077,1990
16224,87827,13480
16225,72917,5358
16226,13728,22683
16227,108822,5358
16228,36929,10210
16229,284288,3171
16230,333385,15465
16231,211729,15984
16232,20444,11496
16233,96133,15407
16234,59297,13412
16235,46261,14
16236,43119,38536
16237,420703,4
16238,199373,31832
16239,212481,16073
16240,12182,1473
16241,374883,23222
16242,25682,1799
16243,19187,1420
16244,13678,5358
16245,29829,4977
16246,62728,694
16247,329682,28452
16248,412851,48496
16249,145316,3
16250,252102,20311
16251,10991,12653
16252,31880,18667
16253,82624,8145
16254,146,10565
16255,73027,364
16256,2613,89313
16257,11236,70
16258,429174,90658
16259,125945,21321
16260,43023,9266
16261,81232,6583
16262,153162,8411
16263,35623,46226
16264,230179,44224
16265,37437,4
16266,346672,126
16267,30361,36911
16268,51311,843
16269,83714,915
16270,37710,3045
16271,318052,16581
16272,29260,4927
16273,283726,819
16274,14979,906
16275,228198,95200
16276,28893,1950
16277,12169,15671
16278,40761,10330
16279,11346,3735
16280,92132,12617
16281,271919,581
16282,127380,2
16283,413421,80879
16284,64191,19237
16285,37254,177
16286,9613,826
16287,2757,278
16288,41979,5120
16289,23385,10583
16290,199647,73383
16291,82191,64862
16292,29416,4951
16293,25388,11985
16294,11055,15191
16295,154575,52
16296,29136,8797
16297,332806,13788
16298,72207,7295
16299,36463,3458
16300,15045,89719
16301,264729,9335
16302,74666,6916
16303,1049,508
16304,44936,41796
16305,17985,3421
16306,283726,12096
16307,5552,6246
16308,9504,67781
16309,68629,19671
16310,84397,6
16311,15179,2669
16312,443007,86962
16313,290316,11923
16314,79935,8502
16315,28668,441
16316,59197,1311
16317,45132,14407
16318,58664,32430
16319,14976,1274
16320,8204,4
16321,6933,2073
16322,80389,11732
16323,52741,559
16324,228028,10425
16325,270842,11415
16326,11008,33
16327,14537,5070
16328,44869,8411
16329,407806,8858
16330,274479,13184
16331,80316,441
16332,62783,18064
16333,321315,19246
16334,12650,4983
16335,27230,6455
16336,58985,33
16337,30036,8411
16338,410718,40260
16339,30554,2124
16340,140509,12469
16341,351211,1632
16342,101376,16269
16343,100669,3282
16344,200727,47
16345,14698,12611
16346,64225,10901
16347,13468,14730
16348,62213,20004
16349,34899,5358
16350,58,130
16351,298931,42328
16352,51548,6519
16353,21927,12696
16354,298751,55145
16355,43009,72590
16356,51481,52010
16357,14904,11840
16358,17287,18321
16359,32088,8792
16360,344120,475
16361,1116,19930
16362,23397,4376
16363,129518,3142
16364,430250,77130
16365,11694,441
16366,77010,51320
16367,185987,10444
16368,290764,36614
16369,24409,4359
16370,49559,27124
16371,47886,4805
16372,19794,10254
16373,199602,8666
16374,146238,10104
16375,10692,11506
16376,1995,762
16377,56435,641
16378,11456,4
16379,14904,39250
16380,254007,41001
16381,128120,16701
16382,27283,10420
16383,83599,24950
16384,11589,8411
16385,83718,8888
16386,37083,4928
16387,2355,2608
16388,12422,3061
16389,167956,54957
16390,188392,4178
16391,50008,3078
16392,9426,5612
16393,8014,11248
16394,13853,69888
16395,13549,60
16396,3941,441
16397,375082,1591
16398,18616,3517
16399,35113,31080
16400,18472,3495
16401,329868,9232
16402,300,6586
16403,22020,42843
16404,38322,508
16405,186971,1848
16406,109491,6194
16407,79500,4
16408,43390,8411
16409,104343,9182
16410,51548,6520
16411,336011,64854
16412,6977,838
16413,38237,40422
16414,2637,126
16415,85414,25729
16416,115782,12074
16417,151937,26074
16418,47459,4784
16419,157424,25951
16420,302036,37954
16421,12499,1885
16422,13391,7394
16423,59961,33
16424,45324,8692
16425,91627,13864
16426,11643,16354
16427,10395,5
16428,270403,74574
16429,14904,5186
16430,290764,12292
16431,71945,9228
16432,27805,14112
16433,240881,5617
16434,13965,2848
16435,131781,8411
16436,13654,2
16437,138730,21594
16438,55836,1497
16439,287281,3047
16440,76286,4820
16441,32428,61
16442,18893,43790
16443,3701,1503
16444,219572,19660
16445,328429,19632
16446,21030,8411
16447,13391,5261
16448,71336,84006
16449,44211,6038
16450,15060,16323
16451,30141,152
16452,203539,8146
16453,50318,11992
16454,1715,14
16455,11397,441
16456,242076,20658
16457,30640,1221
16458,16987,82128
16459,246417,10845
16460,22943,4148
16461,3556,1453
16462,311093,6679
16463,267579,52162
16464,54102,11842
16465,19545,8409
16466,18414,126
16467,6552,598
16468,63472,17980
16469,287587,1974
16470,340187,73376
16471,4806,10201
16472,26152,3823
16473,10534,1644
16474,406431,79290
16475,10326,4564
16476,10916,5730
16477,256311,24145
16478,20986,3041
16479,19255,12808
16480,24810,6530
16481,43904,11476
16482,20941,28334
16483,83770,21914
16484,9928,9383
16485,29151,66334
16486,9659,8831
16487,44937,2902
16488,9771,6194
16489,185987,13341
16490,67162,16685
16491,25520,8256
16492,9260,129
16493,42045,3268
16494,23178,4191
16495,383535,73386
16496,130272,12023
16497,63498,11423
16498,445727,23468
16499,49158,47822
16500,52556,2462
16501,28110,9266
16502,372226,12466
16503,235662,6425
16504,17240,3608
16505,114438,1107
16506,24266,4293
16507,29146,634
16508,63498,11427
16509,17282,17915
16510,235,5
16511,9602,4
16512,168259,87858
16513,68179,5024
16514,318184,6145
16515,337107,76994
16516,52856,915
16517,88953,1931
16518,413198,20542
16519,53860,8411
16520,145135,25673
16521,253277,39077
16522,26811,4630
16523,16551,306
16524,101998,19932
16525,59961,6452
16526,33253,3707
16527,18189,25433
16528,10594,506
16529,137315,2683
16530,235092,15296
16531,25053,1141
16532,82485,1786
16533,10849,41
16534,395914,13852
16535,156277,65466
16536,16182,46792
16537,42837,43854
16538,236399,19625
16539,5289,21869
16540,43459,4361
16541,280030,16
16542,436,7429
16543,117534,53105
16544,83770,8372
16545,197583,48401
16546,47144,36746
16547,2503,862
16548,38850,56010
16549,1924,51861
16550,294483,16053
16551,175386,6194
16552,11873,514
16553,9717,554
16554,177714,13588
16555,43771,95106
16556,25953,4946
16557,9071,13190
16558,39195,83349
16559,17622,806
16560,8985,25188
16561,52850,288
16562,26823,4594
16563,61984,9149
16564,322922,54803
16565,45522,5940
16566,74585,41116
16567,35284,441
16568,1976,6194
16569,145135,2514
16570,128089,6841
16571,49834,25350
16572,241639,18626
16573,37269,5452
16574,46193,8411
16575,834,126
16576,186630,14097
16577,147815,3118
16578,44754,10161
16579,1073,126
16580,40029,5798
16581,37609,3213
16582,291351,32555
16583,21371,3788
16584,205891,5357
16585,280840,26590
16586,45019,175
16587,258751,5104
16588,11035,64
16589,329805,694
16590,171759,72408
16591,46567,10453
16592,48231,2844
16593,31682,10330
16594,332872,79368
16595,41497,2393
16596,290316,11921
16597,64725,1787
16598,355111,6220
16599,309820,37230
16600,341077,19638
16601,9042,26032
16602,41211,19957
16603,228066,22213
16604,24559,33
16605,60665,12940
16606,132328,5740
16607,434973,38407
16608,21948,9266
16609,294254,12292
16610,318553,5225
16611,12704,5
16612,217038,5975
16613,317723,43907
16614,67,15
16615,49717,6690
16616,251232,40539
16617,389630,87428
16618,77079,1242
16619,70436,7295
16620,5237,181
16621,50696,955
16622,253251,49389
16623,288313,30816
16624,35021,71464
16625,297265,35180
16626,273511,25927
16627,55922,36606
16628,28387,5841
16629,378503,15261
16630,121936,616
16631,13996,7653
16632,75752,4
16633,411741,27497
16634,64847,51354
16635,9403,11661
16636,37084,37658
16637,27144,4395
16638,7459,79
16639,352025,83
16640,3423,10522
16641,29129,9384
16642,293271,33299
16643,27681,10202
16644,39101,5542
16645,85327,60
16646,37820,8724
16647,103758,5125
16648,206647,5
16649,120977,28205
16650,381518,13854
16651,11798,3519
16652,5511,42182
16653,9589,39822
16654,6076,1989
16655,51054,18288
16656,149170,5120
16657,83430,8708
16658,306966,12371
16659,106747,10808
16660,440597,60621
16661,44087,8213
16662,38022,28518
16663,210913,11388
16664,6171,24939
16665,19946,9152
16666,4916,915
16667,1813,508
16668,38157,24076
16669,70587,19650
16670,1251,56
16671,39286,288
16672,174000,38356
16673,256740,20305
16674,10391,42221
16675,1984,76206
16676,13505,4
16677,337107,75983
16678,56601,19901
16679,103012,6834
16680,302699,13778
16681,24821,24493
16682,635,24905
16683,9835,870
16684,21519,6379
16685,15472,5746
16686,220976,810
16687,338518,21646
16688,14047,8801
16689,16342,26173
16690,209271,21774
16691,279606,17411
16692,164013,1038
16693,273404,22208
16694,301671,9259
16695,341490,2396
16696,46492,882
16697,40998,3118
16698,132601,3980
16699,63105,21437
16700,256474,21655
16701,55989,41047
16702,359412,63075
16703,1586,441
16704,22999,6
16705,282070,11848
16706,13411,4195
16707,207270,64694
16708,14527,11551
16709,72875,7661
16710,9423,7237
16711,290316,11798
16712,16980,37812
16713,378446,18367
16714,15003,3007
16715,205481,11912
16716,17465,4357
16717,46586,5681
16718,80713,36920
16719,134806,89425
16720,267579,1719
16721,11230,13433
16722,203217,54386
16723,130055,8997
16724,359412,10405
16725,57809,1038
16726,16890,3231
16727,44282,11999
16728,267579,67475
16729,210068,5260
16730,15805,429
16731,114108,37046
16732,1595,741
16733,34588,2432
16734,7210,451
16735,45527,1063
16736,362151,60282
16737,408537,33916
16738,46261,7263
16739,15940,52608
16740,14217,1393
16741,293452,7295
16742,167882,72797
16743,91628,5766
16744,79234,19213
16745,285135,10399
16746,116554,12476
16747,9423,11533
16748,14705,5129
16749,44655,85946
16750,73600,2370
16751,2259,10598
16752,59861,33
16753,219572,7529
16754,31306,4434
16755,10020,6125
16756,251421,15418
16757,345915,10255
16758,38749,36392
16759,239562,5984
16760,765,47380
16761,13842,6547
16762,5393,1632
16763,309581,15312
16764,285869,2391
16765,15592,10282
16766,445,10273
16767,36811,16923
16768,34019,4641
16769,4641,47441
16770,4291,528
16771,41479,2147
16772,58428,1360
16773,2750,9349
16774,177043,6194
16775,268920,15829
16776,390,11143
16777,418378,64997
16778,157384,26950
16779,356500,5056
16780,253309,57430
16781,163706,16804
16782,70670,8246
16783,8429,2421
16784,47943,5358
16785,5425,15669
16786,80473,2876
16787,19506,6051
16788,259835,11892
16789,31445,6
16790,57701,21163
16791,56448,3268
16792,354296,318
16793,82745,86556
16794,77056,5358
16795,20941,2253
16796,22051,9352
16797,357390,20024
16798,214756,44783
16799,59965,24561
16800,10671,1830
16801,13668,7295
16802,14041,8146
16803,10910,3632
16804,67,93
16805,31347,4641
16806,40633,8411
16807,157354,14638
16808,76757,444
16809,59163,9
16810,96936,41077
16811,8915,24884
16812,17136,3257
16813,75142,7782
16814,32526,14648
16815,25797,30636
16816,264644,7493
16817,2982,306
16818,19336,882
16819,322785,5612
16820,76207,18477
16821,321160,11073
16822,214081,11199
16823,98349,608
16824,27259,246
16825,51249,11195
16826,50295,35933
16827,11880,9110
16828,36773,1363
16829,98339,11877
16830,49843,364
16831,27042,4627
16832,15359,2785
16833,2757,10565
16834,82941,62704
16835,20983,3875
16836,7547,21856
16837,39053,1645
16838,349441,24662
16839,21619,3992
16840,37581,6
16841,331641,74328
16842,15661,14159
16843,1640,25434
16844,24926,3166
16845,216369,16387
16846,155128,4745
16847,378503,86346
16848,1452,9168
16849,24679,6194
16850,296313,17513
16851,27036,5235
16852,200,4
16853,312831,18078
16854,118257,27992
16855,39939,43
16856,30141,11732
16857,241639,18625
16858,155597,8930
16859,37910,3756
16860,13507,11939
16861,153141,6705
16862,10154,6194
16863,82696,5
16864,8906,5766
16865,99698,6941
16866,28155,6194
16867,98066,7625
16868,99283,8411
16869,57489,86518
16870,43143,4278
16871,377151,48689
16872,115276,22789
16873,76543,7975
16874,55294,11149
16875,53256,7025
16876,37305,60
16877,28417,7466
16878,30496,3324
16879,857,56
16880,284296,10351
16881,21148,3909
16882,15013,1207
16883,60420,838
16884,343140,25657
16885,32558,614
16886,82817,10609
16887,791,498
16888,16560,559
16889,19338,57342
16890,10047,9
16891,8985,55587
16892,257831,17994
16893,84104,72965
16894,22939,3324
16895,38772,33
16896,408537,22031
16897,320873,79276
16898,298722,93972
16899,56693,4990
16900,113525,95919
16901,245700,9987
16902,171337,10102
16903,110525,306
16904,392660,14186
16905,41301,5948
16906,19715,5888
16907,371942,8988
16908,14945,1077
16909,275060,2372
16910,10694,35709
16911,91679,17731
16912,31522,109
16913,290370,12467
16914,218898,64402
16915,309809,41042
16916,15534,737
16917,37725,7419
16918,27432,93224
16919,9982,10217
16920,326723,7201
16921,188598,57493
16922,93116,6203
16923,17306,3283
16924,8583,6194
16925,45184,8411
16926,394645,37337
16927,539,4
16928,159211,2683
16929,121791,5609
16930,27358,8463
16931,30289,3991
16932,1969,828
16933,337107,591
16934,4923,55637
16935,8494,2509
16936,39356,294
16937,2029,884
16938,3050,1301
16939,206514,5996
16940,60662,35498
16941,230179,62409
16942,14765,2490
16943,242042,60250
16944,22894,2266
16945,114348,5488
16946,46924,58750
16947,18890,4105
16948,68193,5776
16949,258251,21014
16950,9736,2585
16951,31597,33
16952,359870,83604
16953,85414,25728
16954,5040,1829
16955,42402,6194
16956,2259,705
16957,188765,33593
16958,310568,44438
16959,7326,43
16960,344170,79083
16961,12247,6724
16962,244117,68290
16963,18739,10393
16964,384594,47547
16965,303542,38591
16966,99351,8411
16967,298722,6246
16968,29272,8943
16969,64678,7499
16970,267931,80613
16971,36758,278
16972,21966,6348
16973,116312,4808
16974,333484,34034
16975,17630,23577
16976,213121,3
16977,54690,68952
16978,24675,11671
16979,48787,38960
16980,10550,1171
16981,11547,22955
16982,44800,4
16983,55294,11147
16984,42678,60
16985,330418,14294
16986,273404,7320
16987,44896,2348
16988,13551,5330
16989,2731,25023
16990,146,12205
16991,176,2061
16992,70815,13969
16993,61225,51560
16994,74942,6752
16995,17057,3248
16996,378087,29566
16997,7972,11542
16998,8014,7799
